[Chart Version]
ProgID = KOSCOMCHART.KoscomChartCtrl.1
#ChartMode : DEV/HTS/FX/WORLDON
ChartMode = FX

# Comment mark : '#'
# Format :
#	Code ID ; Meta Text ; Other Meta Text ; English Text (Language ID 0) ; Korean Text (Language ID 1) ; Taiwan Text (Language ID 2) ;
#	Code ID is in MetaTable.h (-1 is Temp Meta Code)

### Packet Name Language Table ####################################################
[CodePage 0]
;_Stochastic Oscillator_3_;Stochastic Oscillator_3;Stochastic Oscillator_3;Stochastic Oscillator_3;
;_Stochastic Slow %D_;Stochastic Slow %D;Stochastic Slow %D;Stochastic Slow %D;
;_Stochastic Slow %D_2_;Stochastic Slow %D_2;Stochastic Slow %D_2;Stochastic Slow %D_2;
;_Stochastic Slow %D_3_;Stochastic Slow %D_3;Stochastic Slow %D_3;Stochastic Slow %D_3;
;_Stochastic Slow %K_;Stochastic Slow %K;Stochastic Slow %K;Stochastic Slow %K;
;_Stochastic Slow %K_2_;Stochastic Slow %K_2;Stochastic Slow %K_2;Stochastic Slow %K_2;
;_Stochastic Slow %K_3_;Stochastic Slow %K_3;Stochastic Slow %K_3;Stochastic Slow %K_3;
;_Stochastic+RSI_;Stochastic+RSI;Stochastic+RSI;Stochastic+RSI;
;_Stochastic+RSI_Signal_;Stochastic+RSI_Signal;Stochastic+RSI_Signal;Stochastic+RSI_Signal;
;_Swing Index_;Swing Index;Swing Index;Swing Index;
;_SwingChart_;SwingChart;SwingChart;SwingChart;
;_TD_;TD;TD;TD;
;_TDI_;TDI;TDI;TDI;
;_TEMA_;TEMA;TEMA;TEMA;
;_TRIX_;TRIX;TRIX;TRIX;
;_TRIX_Signal_;TRIX_Signal;TRIX_Signal;TRIX_Signal;
;_TSF_;TSF;TSF;TSF;
;_TSF Oscillator_;TSF Oscillator;TSF Oscillator;TSF Oscillator;
;_TSF_Signal_;TSF_Signal;TSF_Signal;TSF_Signal;
;_TSI_;TSI;TSI;TSI;
;_UpDI_;UpDI;UpDI;UpDI;
;_VA Osc_;VA Osc;VA Osc;VA Osc;
;_VA_Signal_;VA_Signal;VA_Signal;VA_Signal;
;_VHF_;VHF;VHF;VHF;
;_Volume Osc_;Volume Osc;Volume Osc;Volume Osc;
;_Volume Osc_Signal_;Volume Osc_Signal;Volume Osc_Signal;Volume Osc_Signal;
;_Volume Ratio_;Volume Ratio;Volume Ratio;Volume Ratio;
;_VR_;VR;VR;VR;
;_VROC_;VROC;VROC;VROC;
;_Weighted Close_;Weighted Close;Weighted Close;Weighted Close;
;_Will A/D_;Will A/D;Will A/D;Will A/D;
;_William's %D_;William's %D;William's %D;William's %D;
;_William's %R_;William's %R;William's %R;William's %R;
;_ZigZag_;ZigZag;ZigZag;ZigZag;

### Tool Item Name Language Table ####################################################
[CodePage 4]
400;_ZoomIn,ZoomOut_;확대,축소;ZoomIn,ZoomOut;확대,축소;
401;_WholeView_;전체보기;All View;전체보기;
402;_DataDLG(Drag)_;수치조회창 끌기;Draw Figures Window;수치조회창 끌기;
403;_Whole Data View_;데이터보기;Data View;데이터보기;
404;_Data StatusBar_;수치조회데이터보기;View Figures Data;수치조회데이터보기;
405;_Config_;객체설정;Object Setting;객체설정;
406;_Highlight_;객체강조;Object Stress;객체강조;
407;_GraphStyle_;Graph형태;GraphStyle;Graph형태;
408;_Line Thickness_;선굵기;Line Thickness;선굵기;
409;_Color_;색설정;Color Set;색설정;
410;_Indicator Configuration_;지표설정;Indicator Set;지표설정;
411;_Environment Configuration_;환경설정;Environment Configuration;환경설정;
412;_Indicator List_;지표리스트보기;View Indicator List;지표리스트보기;
413;_Serial Indicators_;지표연속조회;Indicator Continuous View;지표연속조회;
414;_Panorama_;파노라마;Panorama;파노라마;
415;_Scrollbar_;스크롤바;Scroll Bar;스크롤바;
416;_Prev_;이전;Prev;이전;
417;_Next_;이후;Next;이후;
418;_Reset_;초기화;Initialization;초기화;
419;_Delete Selected Tool_;객체삭제;Object Delete;객체삭제;
420;_Delete Block_;블럭삭제;Block Delete;블럭삭제;
421;_Rainbow_;레인보우;Rainbow;레인보우;
422;_ObviouslyBalanceChart_;일목균형표;GlanceBalance;일목균형표;
423;_P&F_;P&F;P&F;P&F;
424;_ThreeLineBreak_;삼선전환도;ThreeLineBreak;삼선전환도;
425;_InverseTimeLine_;역시계곡선;InverseLine;역시계곡선;
426;_OverhangingSupply_;대기매물차트;ForSale Chart;대기매물차트;
427;_Symbols_;기호Dlg;Symbol Dlg;기호Dlg;
428;_Rectangle_;사각도형;Rectangle Diagram;사각도형;
429;_Circle_;원형도형;Circle Diagram;원형도형;
430;_Triangle_;삼각형;Triangle;삼각형;
431;_Text_;Text;Text;Text;
432;_Select Mode_;선택;Select;선택;
433;_Trend Line Profit_;추세선수익률;TrendLine Earning Rate;추세선수익률;
434;_Trend Line_;추세선;Trend Line;추세선;
435;_Crosshair(Drag)_;십자선 끌기;Drag Crossline;십자선 끌기;
436;_Vertical Line_;수직선;Vertical Line;수직선;
437;_Horizontal Line_;수평선;Horizontal Line;수평선;
438;_Trisection Line_;삼등분선;Triple Sector;삼등분선;
439;_Quartersection Line_;사등분선;Quartely Sector;사등분선;
440;_Resistance and Support_;지지저항선;Support-Resistance Line;지지저항선;
441;_Fibonacci Arc_;피보나치 반원;Fibonacci Arc;피보나치 반원;
442;_Fibonacci Circle_;피보나치 원;Fibonacci Circle;피보나치 원;
443;_Fibonacci Fanline_;피보나치 팬라인;Fibonacci Fanline;피보나치 팬라인;
444;_Fibonacci Retrace_;피보나치 되돌림;Fibonacci Retrace;피보나치 되돌림;
445;_Fibonacci Time_;피보나치 시간대;Fibonacci Time;피보나치 시간대;
446;_Gann Line (45 Degrees)_;갠라인(우상45도);Gann Line (45 Degrees);갠라인(우상45도);
447;_Gann Line (135 Degrees)_;갠라인(우하45도);Gann Line (135 Degrees);갠라인(우하45도);
448;_Gann Fan (45 Degrees)_;갠펜(우상45도);Gann Fan (45 Degrees);갠펜(우상45도);
449;_Gann Fan (135 Degrees)_;갠펜(좌상45도);Gann Fan (135 Degrees);갠펜(좌상45도);
450;_Gann Fan (225 Degrees)_;갠펜(좌하45도);Gann Fan (225 Degrees);갠펜(좌하45도);
451;_Gann Fan (315 Degrees)_;갠펜(우하45도);Gann Fan (315 Degrees);갠펜(우하45도);
452;_Gann Grid_;갠그리드;Gann Grid;갠그리드;
453;_Andrews Pitchfork_;엔드류 피치포크;Andrew Fitchfork;엔드류 피치포크;
454;_Elliot Waveline_;엘리오트 파동선;Elliott Wave Theory;엘리오트 파동선;
455;_Cycle Line_;타임 사이클;Cycle Line;타임 사이클;
456;_Cut Line_;꺽은선 분석라인;Broken Line;꺽은선 분석라인;
457;_Speed Line_;스피드 라인;Speed Line;스피드 라인;
458;_Linear Regression_;선형 회귀선(회귀선);Line Regression;선형 회귀선(회귀선);
459;_Raff Regression_;Raff 채널선(회귀채널);Raff Regression;Raff 채널선(회귀채널);
460;_Delete Tool with reverse order_;순차적으로 툴 지우기;Erase tool in order;순차적으로 툴 지우기;
461;_Delete All Tool_;모두지우기;All Delete;모두지우기;
462;_Trader Report_;모의매매;Virtual Trading;모의매매;
463;_System Trader_;시스템 트레이더;System Trader;시스템 트레이더;
464;_Price Forecast_;주가예측;Price Prediction;주가예측;
465;_Make Formula_;공식추가;Formula Add;공식추가;
466;_Pattern Analysis_;패턴분석;Pattern Analysis;패턴분석;
467;_Save Screen_;화면저장;Save Screen;화면저장;
468;_Print2_;프린트;Print2;프린트;
469;_Daily Candle_;일봉;Daily Bong;일봉;
470;_Weekly Candle_;주봉;Weekly Bong;주봉;
471;_Monthly Candle_;월봉;Monthly Bong;월봉;
472;_Display Count SliderBar_;Display수 설정바;Display Count SliderBar;Display수 설정바;
473;_Reset Display Count_;Display수 초기화;Reset Display Count;Display수 초기화;
474;_Set Min/Max with Full Data_;전체 최대최소 보기;View All MaxMin;전체 최대최소 보기;
475;_Magnifying Glass_;돋보기;Magniflier;돋보기;
476;_Rader Chart_;레이더차트;Radar Chart;레이더차트;
477;_Register to Concern_;관심등록;Interest Registration;관심등록;
478;_Join Chart Page_;차트공유;Chart Joint;차트공유;
479;_Show Outter ToolBar_;외부툴바보이기;Show External Toolbar;외부툴바보이기;
480;_AutoTrendline Analysis_;자동추세분석;Auto Trend Analysis;자동추세분석;
481;_Target Analysis_;목표치분석;Target Value Analysis;목표치분석;
482;_System Trader Indicator Optimization_;시스템 트레이더 지표 최적화;System Trader Indicator Optimization;시스템 트레이더 지표 최적화;
483;_Strategy Development_;전략개발;Strategy Development;전략개발;
484;_Strategy Valuation_;전략평가;Strategy Estimate;전략평가;
485;_Trend Line (Single Direction Extensible)_;단방향 연장 추세선;One-Way Extended Trendline;단방향 연장 추세선;
486;_Trend Line (Both Direction Extensible)_;양방향 연장 추세선;Two-Way Extended Trendline;양방향 연장 추세선;
487;_Auto Scroll_;자동스크롤;Auto Scroll;자동스크롤;
488;_Invert Chart_;차트뒤집기;Chart Reverse;차트뒤집기;
489;_Crosshair Tool_;십자선 도구;Crossline Tool;십자선 도구;
490;_Crosshair Tool with DataDLG_;십자선/수치조회창 도구;Crossline/Figures View Tool;십자선/수치조회창 도구;
491;_DataDLG(OverTool)_;수치조회창 도구;Figures Window Tool;수치조회창 도구;
492;_Cross Line_;십자선 그리기;Draw Crossline;십자선 그리기;
493;_Cross Line with DataDlg_;십자선 그리기(수치);Draw Crossline (Figures);십자선 그리기(수치);
494;_DataDlg(Cursor)_;수치조회창 커서;Figures Window Cursor;수치조회창 커서;
495;_Crosshair Cursor_;십자선 커서;Crossline Cursor;십자선 커서;
496;_Speed Fan_;Fan추세선;Speed Fan;Fan추세선;
497;_Speed Arc_;가속저항호;Accelerated Resistance Arc;가속저항호;
498;_Angle Line_;각도추세선;Angle Trend Line;각도추세선;
499;_Candle Line_;봉중심선;Bong Center Line;봉중심선;
900;_Draw Candle_;가상봉;Virtual Bong;가상봉;
901;_Tracing Tooltip_;자동툴팁;Auto Tooltip;자동툴팁;
902;_Adjust Ratio_;조정백분율;Modified Percentage;조정백분율;
903;_Period Summary_;기간요약선;Period Summary Line;기간요약선;
904;_Enable TimeMark_;시간공유허용;Time Joint Allowance;시간공유허용;
905;_Y Scale SetUp_;Y축설정;Y Scale SetUp;Y축설정;
906;_Drag X Zoom_;X Zoom;Drag X Zoom;X Zoom;
907;_Drag Y Zoom_;Y Zoom;Drag Y Zoom;Y Zoom;
908;_Pan_;Pan;Pan;Pan;
909;_Undo_;Undo;Undo;Undo;
910;_Redo_;Redo;Redo;Redo;
911;_Pencil Line_;연필추세선;Pencil Trendline;연필추세선;
912;_Print_;인쇄;Print;인쇄;
913;_Order Line_;주문선;Order Line;주문선;
914;_Order Line Configuration_;주문선 관리;Order Line Management;주문선 관리;
915;_Load Excel Data_;엑셀데이터 불러오기;Load Excel Data;엑셀데이터 불러오기;
916;_InnerToolOption_;내부;Inner;내부;
917;_OuterToolOption_;외부;External;외부;
918;_Used_;이용;Use;이용;
919;_Count_;개수;Number;개수;
920;_10Unit_;10개;10 Unit;10개;
921;_20Unit_;20개;20 Unit;20개;
922;_30Unit_;30개;30 Unit;30개;
923;_40Unit_;40개;40 Unit;40개;
924;_50Unit_;50개;50 Unit;50개;
925;_Rate_;비율;Rate;비율;
926;_Button Type_;버튼형;Button Type;버튼형;
927;_ZoomIn_;확대;ZoomIn;확대;
928;_ZoomOut_;축소;ZoomOut;축소;
929;_Left Auto Scroll_;왼쪽자동스크롤;Left Auto Scroll;왼쪽자동스크롤;
930;_Right Auto Scroll_;오른쪽자동스크롤;Right Auto Scroll;오른쪽자동스크롤;
931;_Stop Auto Scroll_;정지;Stop Auto Scroll;정지;
932;_Use Popup_;팝업 사용;Use Popup;팝업 사용;
933;_Not use Popup_;팝업 사용안함;Not use Popup;팝업 사용안함;
934;_Graph Order_;Graph순으로 보기;Graph Order;Graph순으로 보기;
935;_Packet Order_;Packet순으로 보기;Packet Order;Packet순으로 보기;
936;_Over DLG_;차트화면 위;Over chart window;차트화면 위;
937;_With Data DLG_;수치조회창 사용;Use Figures Window;수치조회창 사용;
938;_No Data DLG_;수치조회창 사용안함;No Use Figures Window;수치조회창 사용안함;
939;_With Data DLG2_;수치Dialog 사용;Use Figures Dialog Window;수치Dialog 사용;
940;_No Data DLG2_;수치Dialog 사용안함;No Use Figures Dialog Window;수치Dialog 사용안함;
941;_Colored +/-_;+/-를 색상으로 표시함;Colored +/-;+/-를 색상으로 표시함;
942;_Not Colored +/-_;+/-를 색상으로 표시안함;Not Colored +/-;+/-를 색상으로 표시안함;
943;_Flat Type_;펼침형;Flat Type;펼침형;
;_Status Bar_;Status Bar;Status Bar;Status Bar;

### Graph Type and Style Names Language Table ####################################################
[CodePage 5]
500;_Data Bar Type_;데이터바형;Data Bar Type;데이터바형;
501;_Data Signal Type_;데이터시그널형;Data Signal Type;데이터시그널형;
502;_Classification Text Type_;구분텍스트형;Section Text Type;구분텍스트형;
503;_Candle Type_;봉형;Bong Type;봉형;
504;_Line Type_;선형;Line Type;선형;
505;_Bar Type_;바형;Bar Type;바형;
506;_Pie Type_;파이형;Pie Type;파이형;
507;_Special Type_;특수형;Special Type;특수형;
508;_Fund Type_;펀드형;Fund Type;펀드형;
509;_Data Expression Type_;데이터표현형;Data Show Type;데이터표현형;
510;_Future Option Type_;선물옵션형;Futures/Option Type;선물옵션형;
511;_Candle Chart_;캔들차트;Candle Chart;캔들차트;
512;_Bar Chart (Open/High/Low/Close)_;바차트(시고저종);Bar Chart(OHLC);바차트(시고저종);
513;_Line Chart_;선차트;Line Chart;선차트;
514;_Antenna Chart_;안테나차트;Antenna Chart;안테나차트;
515;_Bar Chart_;바차트;Bar Chart;바차트;
516;_Bar Chart (High/Low/Close)_;바차트(고저종);Bar Chart(HLC);바차트(고저종);
517;_FLOW Chart_;FLOW차트;FLOW Chart;FLOW차트;
518;_Candle Volume Chart_;캔들볼륨차트;Candle Volume Chart;캔들볼륨차트;
519;_Equi Volume Chart_;이큐볼륨차트;Equi Volume Chart;이큐볼륨차트;
520;_Japanese Style_;일본식;Japanese Style;일본식;
521;_American Style_;미국식;American Style;미국식;
522;_Line Style_;라인식;Line Style;라인식;
523;_Antenna Style_;안테나식;Antenna Style;안테나식;
524;_Text_;문자;Text;문자;
;_-----_;-----;-----;-----;
;_0 Discontinuity Line Style_;0선비연속식;0 Discontinuity Line Style;0선비연속식;
;_45 Degrees Slop Style_;45도 빗살식;45 Degrees Slop Style;45도 빗살식;
;_Stairs Style_;계단식;Stairs Style;계단식;
;_Fixed Rate Slop Style_;고정비율빗형식;Fixed Rate Slop Style;고정비율빗형식;
;_Fixed Rate Left-Right Style_;고정비율좌우식;Fixed Rate Left-Right Style;고정비율좌우식;
;_Cloud Style_;구름식;Cloud Style;구름식;
;_Classification Line Style_;구분선식;Classification Line Style;구분선식;
;_Classification Line Text Style_;구분선텍스트식;Classification Line Text Style;구분선텍스트식;
;_Distribution Ratio (Bar&Line) Style_;구성비(바&선형);Distribution Ratio (Bar&Line) Style;구성비(바&선형);
;_Distribution Ratio (Bar) Style_;구성비(바형);Distribution Ratio (Bar) Style;구성비(바형);
;_Distribution Ratio (Line) Style_;구성비(선형);Distribution Ratio (Line) Style;구성비(선형);
;_Distribution Ratio (Pie) Style_;구성비(파이형);Distribution Ratio (Pie) Style;구성비(파이형);
;_Group Bar Style_;그룹바식;Group Bar Style;그룹바식;
;_Group Style_;그룹식;Group Style;그룹식;
;_Comparison Style_;대비식;Comparison Style;대비식;
;_Dot Style_;도트식;Dot Style;도트식;
;_Rainbow Style_;레인보우식;Rainbow Style;레인보우식;
;_Buy-Sell Horizontal Text Style_;매수매도Text수평식;Buy-Sell Horizontal Text Style;매수매도Text수평식;
;_Text+Arrow_;문자+화살표;Text+Arrow;문자+화살표;
;_Character Style_;문자식;Character Style;문자식;
;_Box Style_;박스식;Box Style;박스식;
;_Translucency Style_;반투명식;Translucency Style;반투명식;
;_Dispersion Style_;분산형;Diverse Style;분산형;
;_Rate Style_;비율식;Rate Style;비율식;
;_Slop Style_;빗형식;Slop Style;빗형식;
;_Rectangle Style_;사각형;Rectangle Style;사각형;
;_Triangle Style_;삼각형;Triangle;삼각형;
;_ThreeLineBreak_;삼선전환도;ThreeLineBreak;삼선전환도;
;_UpSide Signal_;상단signal;UpSide Signal;상단signal;
;_UpDown Change Style_;상하등락식;UpDown Change Style;상하등락식;
;_UpDown Style_;상하식;UpDown Style;상하식;
;_Line Dot Dot Style_;선점점형;Line Dot Dot Style;선점점형;
;_Line Dot Style_;선점형;Line Dot Style;선점형;
;_Line Style Dot Line_;선형 점선;Line Style Dot Line;선형 점선;
;_Line Type Cloud Style_;선형구름식;Line Type Cloud Style;선형구름식;
;_Gains&Danger Grade_;수익&위험등급;Gains&Danger Grade;수익&위험등급;
;_Gains&Danger Dispersion_;수익&위험분산;Gains&Danger Dispersion;수익&위험분산;
;_Vert&Horiz Style_;수직수평식;Vert&Horiz Style;수직수평식;
;_Vertical Style_;수직식;Vertical Style;수직식;
;_Horizontal Bar Style_;수평선바형;Horizontal Bar Style;수평선바형;
;_Horizontal Style_;수평식;Horizontal Style;수평식;
;_Style Box_;스타일박스;Style Box;스타일박스;
;_Solid Line_;실선;Solid Line;실선;
;_Inverse Time Line_;역시계곡선;Inverse Time Line;역시계곡선;
;_Circle Style_;원형;Circle Style;원형;
;_General Style_;일반식;General Style;일반식;
;_3D Style_;입체식;3D Style;입체식;
;_Left-Right Slop Style_;좌우빗형식;Left-Right Slop Style;좌우빗형식;
;_Left-Right Style_;좌우식;Left-Right Style;좌우식;
;_Coordinates Dot General Style_;좌표점일반식;Coordinates Dot General Style;좌표점일반식;
;_Coordinates Dot Style_;좌표점형;Coordinates Dot Style;좌표점형;
;_ZigZag Style_;지그제그식;ZigZag Style;지그제그식;
;_FullFill Style_;채움식;FullFill Style;채움식;
;_Text Style_;텍스트식;Text Style;텍스트식;
;_Fund&Market Dispersion_;펀드&시장분산;Fund&Market Dispersion;펀드&시장분산;
;_Plane Style_;평면식;Plane Style;평면식;
;_DownSide Signal_;하단signal;DownSide Signal;하단signal;
;_Arrow_;화살표;Arrow;화살표;
;_FuOpP&F_;FuOpP&F;FuOpP&F;FuOpP&F;
;_Kagi_;Kagi;Kagi;Kagi;
;_MarketProfile_;MarketProfile;MarketProfile;MarketProfile;
;_NonZero Coordinates Dot Style_;NonZero좌표점형;NonZero Coordinates Dot Style;NonZero좌표점형;
;_P&F_;P&F;P&F;P&F;
;_pointSignal_;pointSignal;pointSignal;pointSignal;
;_Renko_;Renko;Renko;Renko;
;_Text Group Bar Style_;Text그룹바식;Text Group Bar Style;Text그룹바식;
;_Horizontal Text Style_;Text수평식;Horizontal Text Style;Text수평식;
;_Text Type_;Text형;Text Type;Text형;

### Scale Data Type and ETC Language Table ####################################################
[CodePage 6]
600;_Char_;문자;Character;문자;
601;_Yes_;유;Yes;유;
602;_No_;무;No;무;
603;_Point_;point(점);Point;point(점);
604;_DateTime_;자료일자;Data Date;자료일자;
605;_Text_;Text;Text;Text;
606;_ExercisedPrice_;행사가;ExercisedPrice;행사가;
607;_Indicator Data_;지표 Data;Indicator Data;지표 Data;
608;_Percent_;백분율;Percentage;백분율;
609;_Asked Price-Chart_;호가-차트;AskedPrice-Chart;호가-차트;
610;_Code-Asked Price_;코드-호가71008;Code-AskedPrice;코드-호가71008;
611;_Previous Day Comparison_;전일대비;Previous Day Comparison;전일대비;
612;_Change Rate_;등락률;Change Rate;등락률;
613;_Time-Chart_;시간-차트;Time-Chart;시간-차트;
614;_Time-Grid_;시간-그리드;Time-Grid;시간-그리드;
615;_Price Band_;가격대;Price Zone;가격대;
616;_Previous Day Comp_;전일비;Net Change;전일비;
617;_News_;뉴스;News;뉴스;
618;_Notice_;공시;Notice;공시;
619;_trillion_;조;trillion;조;
620;_hundred billion_;천억;100 billion;천억;
621;_ten billion_;백억;10 billion;백억;
622;_billion_;십억;billion;십억;
623;_hundred million_;억;100 million;억;
624;_ten million_;천만;10 million;천만;
625;_million_;백만;million;백만;
626;_hundred thousand_;십만;100 thousand;십만;
627;_ten thousand_;만;10 thousand;만;
628;_End of Opening Trade_;장전종료;Before Regular Session Closing;장전종료;
629;_End of Closing Trade_;장마감종료;End of Regular Session Closing;장마감종료;
630;_Overtime Trade_;시간외;After-hour Session;시간외;
631;_End of Trading_;장마감;End of Regular Session;장마감;
632;_End of Overtime Trade_;시간외마감;After-hour Session Closing;시간외마감;
633;_Year_;년;Year;년;
634;_Month_;월;Month;월;
635;_Day_;일;Day;일;
636;_Hour_;시;Hour;시;
637;_Minute_;분;Minute;분;
638;_Second_;초;Second;초;
639;_Start Date_;시작일자;Start Date;시작일자;
640;_End Date_;끝일자;End Date;끝일자;
641;_Maximum Price_;최고가;Maximum Price;최고가;
642;_Minimum Price_;최저가;Minimum Price;최저가;
643;_Maximum Volume_;최고 거래량;Maximum Volume;최고 거래량;
644;_Minimum Volume_;최저 거래량;Minimum Volume;최저 거래량;
645;_Time_;시간;Time;시간;
646;_Date_;일자;Date;일자;
647;_User Define_;사용자정의;User-defined;사용자정의;
648;_Input Item_;항목입력;Item Input;항목입력;


### Indicator Group Name Language Table ####################################################
[CodePage 7]
700;_Market_;시장지표;Market Indicator;시장지표;
701;_2nd Derived_;2차파생지표;2nd Derived Indicator;2차파생지표;
702;_Price_;가격지표;Price Indicator;가격지표;
703;_Volume_;거래량지표;Volume Indicator;거래량지표;
704;_Base_;기본지표;Basic Indicator;기본지표;
705;_ETC_;기타지표;Etc. Indicator;기타지표;
706;_Volatility_;변동성지표;Volatility Indicator;변동성지표;
707;_Stocks_;주가지표;Stocks Indicator;주가지표;
708;_Trend_;추세지표;Trend Indicator;추세지표;
709;_Elasticity_;탄력성지표;Elasticity;탄력성지표;
710;_Special_;특수지표;Special Indicator;특수지표;
711;_Investors Activities_;투자자동향;Investors Activities;투자자동향;


### System Trading Language Table ####################################################
[CodePage 8]
;Price Strategy;가격전략;Price Strategy;가격전략;
;Momentum Strategy;변동성전략;Momentum Strategy;변동성전략;
;Trend Strategy;추세전략;Trend Strategy;추세전략;
;Bull Bear;강세약세;Bull Bear;강세약세;
;User Unit Strategy;사용자단위전략;User Unit Strategy;사용자단위전략;
;User Multi Strategy;사용자조합전략;User Multi Strategy;사용자조합전략;
;User Indicator;사용자지표;User Indicator;사용자지표;
;User Bull Bear;사용자강세약세;User Bull Bear;사용자강세약세;
;_ShortPeriod_;단기기간;ShortPeriod;단기기간;
;_LongPeriod_;장기기간;LongPeriod;장기기간;
;_ARPeriod_;AR기간;ARPeriod;AR기간;
;_BRPeriod_;BR기간;BRPeriod;BR기간;
;_Period_;기간;Period;기간;
;_IncValue_;증가값;IncValue;증가값;
;_MaxIncValue_;최대증가값;MaxIncValue;최대증가값;
;_FastKPeriod_;FastK기간;FastKPeriod;FastK기간;
;_SlowKPeriod_;SlowK기간;SlowKPeriod;SlowK기간;
;_SlowDPeriod_;SlowD기간;SlowDPeriod;SlowD기간;
;_MAPeriod_;이평기간;MAPeriod;이평기간;
;_BuyStandard_;매수기준;BuyStandard;매수기준;
;_SellStandard_;매도기준;SellStandard;매도기준;
;_CPPeriod_;비교기간;CPPeriod;비교기간;
;_Period1_;기간1;Period1;기간1;
;_Period2_;기간2;Period2;기간2;
