1003020KODEX(삼성)                   
1003228KINDEX(한국투신)              
1003023KBStar(KB)                    
1003027KOSEF(키움)                   
1003261TREX(유리)                    
1003191TIGER(미래에셋)               
1003022ARIRANG(한화)                 
1003257HANARO(NH)                    
1003048SMART(신한)                   
1003019마이티(DB)                    
1003040파워(교보)                    
1XXXXXX기타운용사                    
21주식                
22채권                
23원자재              
24부동산              
25통화                
26혼합자산            
27변동성              
28기타                
31국내
32해외
33국내&해외
4251600ARIRANG 고배당주채권혼합               00302261
4252000TIGER 200동일가중                      00319111
4252400KBSTAR 200선물레버리지                 00302311
4252410KBSTAR 200선물인버스                   00302311
4252420KBSTAR 200선물인버스2X                 00302311
4252710TIGER 200선물인버스2X                  00319111
4252720KBSTAR 모멘텀밸류                      00302311
4252730KBSTAR 모멘텀로우볼                    00302311
4253150ARIRANG 200선물레버리지                00302211
4253160ARIRANG 200선물인버스2X                00302211
4253230KOSEF 200선물인버스2X                  00302711
4253240KOSEF 200선물인버스                    00302711
4253250KOSEF 200선물레버리지                  00302711
4253280KBSTAR 헬스케어                        00302311
4253290KBSTAR 헬스케어채권혼합                00302361
4256450ARIRANG 심천차이넥스트(합성)           00302212
4261060TIGER 코스닥150IT                      00319111
4261070TIGER 코스닥150바이오테크              00319111
4261110TIGER 미국달러선물레버리지             00319151
4261120TIGER 미국달러선물인버스2X             00319151
4261140TIGER 우선주                           00319111
4266160KBSTAR 고배당                          00302311
4266550ARIRANG 중형주저변동50                 00302211
4267440KBSTAR 미국장기국채선물(H)             00302322
4267450KBSTAR 미국장기국채선물인버스(H)       00302322
4267490KBSTAR 미국장기국채선물레버리지(합성 H)00302322
4267500KBSTAR 미국장기국채선물인버스2X(합성 H)00302322
4267770TIGER 200선물레버리지                  00319111
4269370TIGER S&P글로벌인프라(합성)            00319112
4269530ARIRANG S&P글로벌인프라                00302212
4269540ARIRANG 미국S&P500(H)                  00302212
4270800KBSTAR KQ고배당                        00302311
4270810KBSTAR 코스닥150                       00302311
4272560KBSTAR 단기국공채액티브                00302321
4272570KBSTAR 중장기국공채액티브              00302321
4272580TIGER 단기채권액티브                   00319121
4275750KBSTAR 코스닥150선물인버스             00302311
4275980TIGER 글로벌4차산업혁신기술(합성 H)    00319112
4276000TIGER 글로벌자원생산기업(합성 H)       00319112
4276650KBSTAR 글로벌4차산업IT(합성 H)         00302313
4277540ACE 아시아TOP50S&P                     00322813
4277630TIGER 코스피                           00319111
4277640TIGER 코스피대형주                     00319111
4277650TIGER 코스피중형주                     00319111
4278240KBSTAR 코스닥150선물레버리지           00302311
4278420ARIRANG ESG우수기업                    00302211
4278620ARIRANG 단기채권액티브                 00302221
4280920ARIRANG 주도업종                       00302211
4281990KBSTAR 중소형고배당                    00302311
4282000KBSTAR 국고채3년선물인버스             00302321
4284980KBSTAR 200금융                         00302311
4284990KBSTAR 200에너지화학                   00302311
4285000KBSTAR 200IT                           00302311
4285010KBSTAR 200중공업                       00302311
4285020KBSTAR 200철강소재                     00302311
4287180ARIRANG 미국나스닥테크                 00302212
4287300KBSTAR 200건설                         00302311
4287310KBSTAR 200경기소비재                   00302311
4287320KBSTAR 200산업재                       00302311
4287330KBSTAR 200생활소비재                   00302311
4289250TIGER MSCI KOREA ESG유니버설           00319111
4289260TIGER MSCI KOREA ESG리더스             00319111
4289480TIGER 200커버드콜ATM                   00319111
4289670ARIRANG 국채선물10년                   00302221
4290080KBSTAR 200고배당커버드콜ATM            00302311
4290130KBSTAR ESG사회책임투자                 00302311
4291620KOSEF 코스닥150선물인버스              00302711
4291630KOSEF 코스닥150선물레버리지            00302711
4291680KBSTAR 차이나H선물인버스(H)            00302312
4292050KBSTAR KRX300                          00302311
4292150TIGER TOP10                            00319111
4292160TIGER KRX300                           00319111
4292340마이티 200커버드콜ATM레버리지          00301911
4292560TIGER 일본엔선물                       00319151
4292750ARIRANG KRX300                         00302211
4293180HANARO 200                             00325711
4294400KOSEF 200TR                            00302711
4295000KBSTAR 국채선물10년                    00302321
4295020KBSTAR 국채선물10년인버스              00302321
4295820ARIRANG 200동일가중                    00302211
4298340ARIRANG 국채선물3년                    00302221
4300610TIGER K게임                            00319111
4300640KBSTAR 게임테마                        00302311
4301400ARIRANG 코스닥150                      00302211
4301410ARIRANG 코스닥150선물인버스            00302211
4301440ARIRANG 코스피중형주                   00302211
4302190TIGER 중장기국채                       00319121
4302450KBSTAR 코스피                          00302311
4304760HANARO KRX300                          00325711
4304770HANARO 코스닥150                       00325711
4304780HANARO 200선물레버리지                 00325711
4305080TIGER 미국채10년선물                   00319122
4305540TIGER 2차전지테마                      00319111
4306520HANARO 200선물인버스                   00325711
4306530HANARO 코스닥150선물레버리지           00325711
4307010KBSTAR KRX300레버리지                  00302311
4307510TIGER 의료기기                         00319111
4307520TIGER 지주회사                         00319111
4309210ARIRANG KRX300헬스케어                 00302211
4310080KBSTAR 중국MSCI China(H)               00302312
4310960TIGER 200TR                            00319111
4310970TIGER MSCI Korea TR                    00319111
4314700HANARO 농업융복합산업                  00325711
4315270TIGER 200커뮤니케이션서비스            00319111
4315480KBSTAR 200커뮤니케이션서비스           00302311
4315960KBSTAR 대형고배당10TR                  00302311
4316670KOSEF 코스닥150                        00302711
4319640TIGER 골드선물(H)                      00319132
4319870KBSTAR KRX300미국달러선물혼합          00302311
4322400HANARO e커머스                         00325711
4322410HANARO 고배당                          00325711
4326230KBSTAR 내수주플러스                    00302311
4326240KBSTAR IT플러스                        00302311
4328370ARIRANG 코스피TR                       00302211
4329200TIGER 리츠부동산인프라                 00319141
4329750TIGER 미국달러단기채권액티브           00319122
4331910KOSEF Fn중소형                         00302711
4332610ARIRANG 미국단기우량회사채             00302222
4332620ARIRANG 미국장기우량회사채             00302222
4332930HANARO 200TR                           00325711
4332940HANARO MSCI Korea TR                   00325711
4333940ARIRANG KS로우볼가중TR                 00302211
4333950ARIRANG KS로우사이즈가중TR             00302211
4333960ARIRANG KS모멘텀가중TR                 00302211
4333970ARIRANG KS밸류가중TR                   00302211
4333980ARIRANG KS퀄리티가중TR                 00302211
4334690KBSTAR 팔라듐선물(H)                   00302332
4334700KBSTAR 팔라듐선물인버스(H)             00302332
4336160KBSTAR 금융채액티브                    00302321
4341850TIGER 리츠부동산인프라채권TR KIS       00319161
4346000HANARO KAP초장기국고채                 00325721
4354240KBSTAR 미국고정배당우선증권ICE TR      00302362
4354350HANARO 글로벌럭셔리S&P(합성)           00325712
4357870TIGER CD금리투자KIS(합성)              00319181
4360750TIGER 미국S&P500                       00319112
4361580KBSTAR 200TR                           00302311
4364960TIGER KRX BBIG K-뉴딜                  00319111
4364970TIGER KRX바이오K-뉴딜                  00319111
4364980TIGER KRX2차전지K-뉴딜                 00319111
4364990TIGER KRX게임K-뉴딜                    00319111
4365000TIGER KRX인터넷K-뉴딜                  00319111
4365040TIGER AI코리아그로스액티브             00319111
4367740HANARO Fn5G산업                        00325711
4367760KBSTAR Fn5G테크                        00302311
4367770KBSTAR Fn수소경제테마                  00302311
4368190HANARO Fn K-뉴딜디지털플러스           00325711
4368200KBSTAR Fn K-뉴딜디지털플러스           00302311
4368590KBSTAR 미국나스닥100                   00302312
4371150KBSTAR 차이나항셍테크                  00302312
4371160TIGER 차이나항셍테크                   00319112
4371450TIGER 글로벌클라우드컴퓨팅INDXX        00319112
4371460TIGER 차이나전기차SOLACTIVE            00319112
4371470TIGER 차이나바이오테크SOLACTIVE        00319112
4373530ARIRANG 신흥국MSCI인버스(합성 H)       00302212
4373790KOSEF 미국방어배당성장나스닥           00302712
4375270KBSTAR 글로벌데이터센터리츠나스닥(합성)00302342
4375760HANARO 탄소효율그린뉴딜                00325711
4376250ARIRANG 탄소효율그린뉴딜               00302211
4376410TIGER 탄소효율그린뉴딜                 00319111
4377990TIGER Fn신재생에너지                   00319111
4379780KBSTAR 미국S&P500                      00302312
4379790KBSTAR 유로스탁스50(H)                 00302312
4381170TIGER 미국테크TOP10 INDXX              00319112
4381180TIGER 미국필라델피아반도체나스닥       00319112
4381560HANARO Fn전기&수소차                   00325711
4381570HANARO Fn친환경에너지                  00325711
4385540KBSTAR KIS종합채권(A-이상)액티브       00302321
4385550KBSTAR KIS단기종합채권(AA-이상)액티브  00302321
4385560KBSTAR KIS국고채30년Enhanced           00302321
4385710TIMEFOLIO 이노베이션액티브             XXXXXX11
4385720TIMEFOLIO Kstock액티브                 XXXXXX11
4387270TIGER 글로벌BBIG액티브                 00319112
4387280TIGER 퓨처모빌리티액티브               00319111
4388280KBSTAR Fn컨택트대표                    00302311
4388420KBSTAR 비메모리반도체액티브            00302311
4390950HANARO 단기채권액티브                  00325721
4391670HK 베스트일레븐액티브                  XXXXXX11
4391680HK 하이볼액티브                        XXXXXX11
4394340KOSEF 릭소글로벌디지털경제MSCI         00302713
4394350KOSEF 릭소글로벌퓨처모빌리티MSCI       00302713
4394660TIGER 글로벌자율주행&전기차SOLACTIVE   00319112
4394670TIGER 글로벌리튬&2차전지SOLACTIVE(합성)00319112
4395270HANARO Fn K-반도체                     00325711
4395280HANARO Fn K-게임                       00325711
4395290HANARO Fn K-POP&미디어                 00325711
4395750ARIRANG ESG가치주액티브                00302211
4395760ARIRANG ESG성장주액티브                00302211
4396500TIGER Fn반도체TOP10                    00319111
4396510TIGER 차이나클린에너지SOLACTIVE        00319112
4396520TIGER 차이나반도체FACTSET              00319112
4397410KBSTAR 국채선물5년추종인버스           00302321
4397420KBSTAR 국채선물5년추종                 00302321
4399580KBSTAR 글로벌클린에너지S&P             00302312
4400970TIGER Fn메타버스                       00319111
4401170KBSTAR iSelect메타버스                 00302311
4401590HANARO 글로벌탄소배출권선물ICE(합성)   00325782
4402460HANARO Fn K-메타버스MZ                 00325711
4403790마이다스 KoreaStock액티브              XXXXXX11
4403990KBSTAR KRX기후변화솔루션               00302311
4404120TIMEFOLIO 탄소중립액티브               XXXXXX11
4404470HANARO KRX기후변화솔루션               00325711
4404540TIGER KRX기후변화솔루션                00319111
4407300HANARO Fn골프테마                      00325711
4407310HANARO 200 TOP10                       00325711
4410870TIMEFOLIO K컬처액티브                  XXXXXX11
4411060ACE KRX금현물                          00322831
4411720KBSTAR 글로벌메타버스Moorgate          00302312
4411860KOSEF 독일DAX                          00302712
4412560TIGER KRX BBIG K-뉴딜레버리지          00319111
4412570TIGER KRX2차전지K-뉴딜레버리지         00319111
4412770TIGER 글로벌메타버스액티브             00319112
4414780TIGER 차이나과창판STAR50(합성)         00319112
4415920ARIRANG 글로벌희토류전략자원기업MV     00302212
4416090ACE 중국과창판STAR50                   00322812
4417450KBSTAR 글로벌수소경제Indxx             00302312
4417630TIGER KEDI혁신기업ESG30                00319111
4418660TIGER 미국나스닥100레버리지(합성)      00319112
4418670TIGER 글로벌사이버보안INDXX            00319112
4419170HANARO 미국메타버스iSelect             00325712
4419650ARIRANG 글로벌수소&차세대연료전지MV    00302212
4419890히어로즈 단기채권ESG액티브             00302721
4421320ARIRANG 우주항공&UAM iSelect           00302211
4422420KBSTAR 2차전지액티브                   00302311
4423920TIGER 미국필라델피아반도체레버리지(합성00319112
4424460HANARO 글로벌워터MSCI(합성)            00325712
4426020TIMEFOLIO 미국S&P500액티브             XXXXXX12
4426030TIMEFOLIO 미국나스닥100액티브          XXXXXX12
4426330KOSEF 미국ETF산업STOXX                 00302712
4426410ARIRANG 미국대체투자Top10MV            00302212
4427110KBSTAR Fn창업투자회사                  00302311
4427120KBSTAR Fn플랫폼테마                    00302311
4429000TIGER 미국S&P500배당귀족               00319112
4429010TIGER 미국나스닥넥스트100              00319112
4429740ARIRANG K리츠Fn                        00302241
4429760ARIRANG 미국S&P500                     00302212
4429870히어로즈 리츠이지스액티브              00302741
4430500KOSEF 물가채KIS                        00302721
4432600KBSTAR 국채선물3년                     00302321
4432840HANARO 미국S&P500                      00325712
4432850HANARO 글로벌백신치료제MSCI            00325712
4433500ACE 원자력테마딥서치                   00322811
4433850ARIRANG TDF2030액티브                  00302263
4433860ARIRANG TDF2040액티브                  00302263
4433870ARIRANG TDF2050액티브                  00302263
4433880ARIRANG TDF2060액티브                  00302263
4434730HANARO 원자력iSelect                   00325711
4434960대신343 K200                           XXXXXX11
4435040ACE 글로벌브랜드TOP10블룸버그          00322812
4435420TIGER 미국나스닥100TR채권혼합Fn        00319163
4435530히어로즈 TDF2030액티브                 00302763
4435540히어로즈 TDF2040액티브                 00302763
4435550히어로즈 TDF2050액티브                 00302763
4436180ARIRANG K-유니콘투자기업액티브         00302211
4437350KBSTAR 미국단기투자등급회사채액티브    00302322
4437370KBSTAR 글로벌농업경제MV                00302312
4437550히어로즈 글로벌리츠이지스액티브        00302742
4438080ACE 미국S&P500채권혼합액티브           00322862
4438100ACE 미국나스닥100채권혼합액티브        00322862
4438210ARIRANG 글로벌인공지능산업MV           00302212
4438320TIGER 차이나항셍테크레버리지(합성 H)   00319112
4438330TIGER 투자등급회사채액티브             00319121
4438740마이다스 KoreaStock중소형액티브        XXXXXX11
4438900HANARO Fn K-푸드                       00325711
4440340TIGER 글로벌멀티에셋TIF액티브          00319162
4440650ACE 미국달러단기채권액티브             00322822
4441330KOSEF 차이나A50커넥트MSCI              00302712
4441540HANARO Fn조선해운                      00325711
4441680TIGER 미국나스닥100커버드콜(합성)      00319112
4441800TIMEFOLIO Korea플러스배당액티브        XXXXXX11
4442260마이티 다이나믹퀀트액티브              00301911
4442320KBSTAR 글로벌원자력iSelect             00302312
4442550KBSTAR TDF2030액티브                   00302383
